id,post,reply,comment,time_comment,sentiment_results,sentiment,confidence,score,entity_post,entity_comment
ZmVlZGJhY2s6OTEwNDM0MjAyODQyMTg3,Welcome to the crew Oliver We’re grateful to have you as our first customer to mark the beginning of commercial operations,79.0,Yap,2021-07-15,"{'sentiment': '3 stars', 'confidence': 0.26334694027900696, 'score': 3}",3 stars,0.26334694027900696,3,"Oliver,PERSON|first,ORDINAL","Yap,PERSON"
ZmVlZGJhY2s6OTEwNDM0MjAyODQyMTg3,Welcome to the crew Oliver We’re grateful to have you as our first customer to mark the beginning of commercial operations,79.0,What is kimmich doing here,2021-07-21,"{'sentiment': '5 stars', 'confidence': 0.4393971264362335, 'score': 5}",5 stars,0.4393971264362335,5,"Oliver,PERSON|first,ORDINAL",
ZmVlZGJhY2s6OTEwNDM0MjAyODQyMTg3,Welcome to the crew Oliver We’re grateful to have you as our first customer to mark the beginning of commercial operations,79.0,Who is this kid and where did he get 26 million last minute,2021-07-20,"{'sentiment': '1 star', 'confidence': 0.42270368337631226, 'score': 1}",1 star,0.42270368337631226,1,"Oliver,PERSON|first,ORDINAL",
ZmVlZGJhY2s6OTEwNDM0MjAyODQyMTg3,Welcome to the crew Oliver We’re grateful to have you as our first customer to mark the beginning of commercial operations,79.0,RUN OLIVER RUN UNLESS YOU ONE OF THEM GOD WILL BE DONE IN JESUS NAME JAH MAN Revelation 6 13 “And the stars of heaven fell unto the earth even as a fig tree casteth her untimely figs when she is shaken of a mighty wind ”,2021-07-15,"{'sentiment': '1 star', 'confidence': 0.6633140444755554, 'score': 1}",1 star,0.6633140444755554,1,"Oliver,PERSON|first,ORDINAL","OLIVER RUN,PERSON"
ZmVlZGJhY2s6OTEwNDM0MjAyODQyMTg3,Welcome to the crew Oliver We’re grateful to have you as our first customer to mark the beginning of commercial operations,79.0,🇺🇸 Dedicated to the Blue Origin Team for helping expand human access to space a view of Kent and the Seattle area as seen through the EHDC camera on the International Space Station Stream source NASA Johnson ESRS,2021-07-17,"{'sentiment': '4 stars', 'confidence': 0.4710383117198944, 'score': 4}",4 stars,0.4710383117198944,4,"Oliver,PERSON|first,ORDINAL","Seattle,GPE|Kent,GPE|NASA,ORG|the International Space Station Stream,ORG|the Blue Origin Team,ORG|Johnson ESRS,PERSON"
ZmVlZGJhY2s6OTEwNDM0MjAyODQyMTg3,Welcome to the crew Oliver We’re grateful to have you as our first customer to mark the beginning of commercial operations,79.0,,2021-07-17,"{'sentiment': '2 stars', 'confidence': 0.26056772470474243, 'score': 2}",2 stars,0.26056772470474243,2,"Oliver,PERSON|first,ORDINAL",
ZmVlZGJhY2s6OTA5ODc4NzUyODk3NzMy,We are honored to announce the following 19 nonprofit organizations who were selected to each receive a 1 million grant to fund programs aligned to Club for the Future s mission of inspiring future generations to pursue careers in aerospace,19.0,👏👏👏,2021-07-14,"{'sentiment': '5 stars', 'confidence': 0.30857792496681213, 'score': 5}",5 stars,0.30857792496681213,5,"Club,ORG","👏👏👏,ORG"
ZmVlZGJhY2s6OTA5ODc4NzUyODk3NzMy,We are honored to announce the following 19 nonprofit organizations who were selected to each receive a 1 million grant to fund programs aligned to Club for the Future s mission of inspiring future generations to pursue careers in aerospace,19.0,Let s go to another planet to create new civilization Ya NASA National Aeronautics and Space Administration Tesla Shareholders Club Virgin Galactic Blue Origin,2021-07-15,"{'sentiment': '5 stars', 'confidence': 0.3097534775733948, 'score': 5}",5 stars,0.3097534775733948,5,"Club,ORG","Ya NASA National Aeronautics and Space Administration Tesla Shareholders Club Virgin Galactic Blue Origin,ORG"
ZmVlZGJhY2s6OTA5ODc4NzUyODk3NzMy,We are honored to announce the following 19 nonprofit organizations who were selected to each receive a 1 million grant to fund programs aligned to Club for the Future s mission of inspiring future generations to pursue careers in aerospace,19.0,Space education enthusiasts Join us at WEX Foundation for our virtual community event featuring an ISS downlink,2021-07-15,"{'sentiment': '5 stars', 'confidence': 0.44345277547836304, 'score': 5}",5 stars,0.44345277547836304,5,"Club,ORG","ISS,ORG|WEX Foundation,ORG"
ZmVlZGJhY2s6OTA5ODc4NzUyODk3NzMy,We are honored to announce the following 19 nonprofit organizations who were selected to each receive a 1 million grant to fund programs aligned to Club for the Future s mission of inspiring future generations to pursue careers in aerospace,19.0,Thank you very much for this ❣️,2021-07-21,"{'sentiment': '5 stars', 'confidence': 0.8096848726272583, 'score': 5}",5 stars,0.8096848726272583,5,"Club,ORG",
ZmVlZGJhY2s6OTA5ODc4NzUyODk3NzMy,We are honored to announce the following 19 nonprofit organizations who were selected to each receive a 1 million grant to fund programs aligned to Club for the Future s mission of inspiring future generations to pursue careers in aerospace,19.0,Terrific,2021-07-14,"{'sentiment': '5 stars', 'confidence': 0.8610436916351318, 'score': 5}",5 stars,0.8610436916351318,5,"Club,ORG",
ZmVlZGJhY2s6OTA5ODc4NzUyODk3NzMy,We are honored to announce the following 19 nonprofit organizations who were selected to each receive a 1 million grant to fund programs aligned to Club for the Future s mission of inspiring future generations to pursue careers in aerospace,19.0,Are you offering a flight patch,2021-08-07,"{'sentiment': '1 star', 'confidence': 0.3662756681442261, 'score': 1}",1 star,0.3662756681442261,1,"Club,ORG",
ZmVlZGJhY2s6OTA5ODc4NzUyODk3NzMy,We are honored to announce the following 19 nonprofit organizations who were selected to each receive a 1 million grant to fund programs aligned to Club for the Future s mission of inspiring future generations to pursue careers in aerospace,19.0,🇺🇸 Dedicated to the Blue Origin Team for helping expand human access to space a view of Kent and the Seattle area as seen through the EHDC camera on the International Space Station Stream source NASA Johnson ESRS,2021-07-17,"{'sentiment': '4 stars', 'confidence': 0.4710383117198944, 'score': 4}",4 stars,0.4710383117198944,4,"Club,ORG","Seattle,GPE|Kent,GPE|NASA,ORG|the International Space Station Stream,ORG|the Blue Origin Team,ORG|Johnson ESRS,PERSON"
ZmVlZGJhY2s6OTA5ODc4NzUyODk3NzMy,We are honored to announce the following 19 nonprofit organizations who were selected to each receive a 1 million grant to fund programs aligned to Club for the Future s mission of inspiring future generations to pursue careers in aerospace,19.0,Beautiful,2021-07-14,"{'sentiment': '5 stars', 'confidence': 0.7432550191879272, 'score': 5}",5 stars,0.7432550191879272,5,"Club,ORG",
ZmVlZGJhY2s6OTA5ODc4NzUyODk3NzMy,We are honored to announce the following 19 nonprofit organizations who were selected to each receive a 1 million grant to fund programs aligned to Club for the Future s mission of inspiring future generations to pursue careers in aerospace,19.0,Amazing🥰,2021-07-17,"{'sentiment': '5 stars', 'confidence': 0.30857792496681213, 'score': 5}",5 stars,0.30857792496681213,5,"Club,ORG",
ZmVlZGJhY2s6OTA5ODc4NzUyODk3NzMy,We are honored to announce the following 19 nonprofit organizations who were selected to each receive a 1 million grant to fund programs aligned to Club for the Future s mission of inspiring future generations to pursue careers in aerospace,19.0,Marscoin congrats,2021-07-15,"{'sentiment': '4 stars', 'confidence': 0.2900247573852539, 'score': 4}",4 stars,0.2900247573852539,4,"Club,ORG",
ZmVlZGJhY2s6OTA5ODc4NzUyODk3NzMy,We are honored to announce the following 19 nonprofit organizations who were selected to each receive a 1 million grant to fund programs aligned to Club for the Future s mission of inspiring future generations to pursue careers in aerospace,19.0,Thank you 🙏♥️🚀🪐🛰,2021-07-15,"{'sentiment': '5 stars', 'confidence': 0.6302098035812378, 'score': 5}",5 stars,0.6302098035812378,5,"Club,ORG",
ZmVlZGJhY2s6OTA5ODc4NzUyODk3NzMy,We are honored to announce the following 19 nonprofit organizations who were selected to each receive a 1 million grant to fund programs aligned to Club for the Future s mission of inspiring future generations to pursue careers in aerospace,19.0,,2021-07-17,"{'sentiment': '2 stars', 'confidence': 0.26056772470474243, 'score': 2}",2 stars,0.26056772470474243,2,"Club,ORG",
ZmVlZGJhY2s6OTA5ODc4NzUyODk3NzMy,We are honored to announce the following 19 nonprofit organizations who were selected to each receive a 1 million grant to fund programs aligned to Club for the Future s mission of inspiring future generations to pursue careers in aerospace,19.0,I hope we do have here in Philippines,2021-07-19,"{'sentiment': '4 stars', 'confidence': 0.32768169045448303, 'score': 4}",4 stars,0.32768169045448303,4,"Club,ORG","Philippines,GPE"
ZmVlZGJhY2s6OTA5ODc4NzUyODk3NzMy,We are honored to announce the following 19 nonprofit organizations who were selected to each receive a 1 million grant to fund programs aligned to Club for the Future s mission of inspiring future generations to pursue careers in aerospace,19.0,Jeff forgot to add to the list the IRS organization which he hasn t paid,2021-08-16,"{'sentiment': '1 star', 'confidence': 0.44506388902664185, 'score': 1}",1 star,0.44506388902664185,1,"Club,ORG","IRS,ORG|Jeff,PERSON"
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,Good luck can t wait to watch it 🙂 from Canada,2021-07-12,"{'sentiment': '5 stars', 'confidence': 0.2682936191558838, 'score': 5}",5 stars,0.2682936191558838,5,"UTC,ORG|16th,ORDINAL|first,ORDINAL","Canada,GPE"
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,I’m traveling to van horn for the launch with my boys bucket list Anyone have the latest,2021-07-12,"{'sentiment': '5 stars', 'confidence': 0.40175849199295044, 'score': 5}",5 stars,0.40175849199295044,5,"UTC,ORG|16th,ORDINAL|first,ORDINAL",
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,Landing looks soft All the best from Latvia,2021-07-12,"{'sentiment': '5 stars', 'confidence': 0.610060453414917, 'score': 5}",5 stars,0.610060453414917,5,"UTC,ORG|16th,ORDINAL|first,ORDINAL","Latvia,GPE"
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,What time is the launch,2021-07-12,"{'sentiment': '5 stars', 'confidence': 0.25145459175109863, 'score': 5}",5 stars,0.25145459175109863,5,"UTC,ORG|16th,ORDINAL|first,ORDINAL",
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,Best of luck from Pakistan,2021-07-12,"{'sentiment': '5 stars', 'confidence': 0.5897986888885498, 'score': 5}",5 stars,0.5897986888885498,5,"UTC,ORG|16th,ORDINAL|first,ORDINAL","Pakistan,GPE"
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,If one wanted to see it live what’s the closest town,2021-07-13,"{'sentiment': '4 stars', 'confidence': 0.24921926856040955, 'score': 4}",4 stars,0.24921926856040955,4,"UTC,ORG|16th,ORDINAL|first,ORDINAL",
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,The heat is real babyyy Space race,2021-07-12,"{'sentiment': '5 stars', 'confidence': 0.46836039423942566, 'score': 5}",5 stars,0.46836039423942566,5,"UTC,ORG|16th,ORDINAL|first,ORDINAL",
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,a real rocket,2021-07-12,"{'sentiment': '5 stars', 'confidence': 0.6509614586830139, 'score': 5}",5 stars,0.6509614586830139,5,"UTC,ORG|16th,ORDINAL|first,ORDINAL",
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,Hope you can live stream or reply video from inside cabin during launch and reentry landing Others out there never show inside until after the fact I know it can get violent but people want to see what happens during space flight,2021-07-12,"{'sentiment': '3 stars', 'confidence': 0.2570045590400696, 'score': 3}",3 stars,0.2570045590400696,3,"UTC,ORG|16th,ORDINAL|first,ORDINAL",
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,How far away from launch site is capsule expected to land,2021-07-14,"{'sentiment': '1 star', 'confidence': 0.38801518082618713, 'score': 1}",1 star,0.38801518082618713,1,"UTC,ORG|16th,ORDINAL|first,ORDINAL",
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,will it fly higher than virgin galactic,2021-07-12,"{'sentiment': '5 stars', 'confidence': 0.3533324897289276, 'score': 5}",5 stars,0.3533324897289276,5,"UTC,ORG|16th,ORDINAL|first,ORDINAL",
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,Hope all goes well mijo Love from San Pedro CA,2021-07-12,"{'sentiment': '5 stars', 'confidence': 0.6272227764129639, 'score': 5}",5 stars,0.6272227764129639,5,"UTC,ORG|16th,ORDINAL|first,ORDINAL","San Pedro CA,GPE"
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,Looks good When to launch,2021-07-12,"{'sentiment': '4 stars', 'confidence': 0.4195919334888458, 'score': 4}",4 stars,0.4195919334888458,4,"UTC,ORG|16th,ORDINAL|first,ORDINAL",
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,And the billionaire astronaut cosplay continues,2021-07-13,"{'sentiment': '5 stars', 'confidence': 0.5463547706604004, 'score': 5}",5 stars,0.5463547706604004,5,"UTC,ORG|16th,ORDINAL|first,ORDINAL",
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,hoping to catch a glimpse from my backyard 🤗,2021-07-12,"{'sentiment': '4 stars', 'confidence': 0.43538573384284973, 'score': 4}",4 stars,0.43538573384284973,4,"UTC,ORG|16th,ORDINAL|first,ORDINAL",
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,This is magical,2021-07-22,"{'sentiment': '5 stars', 'confidence': 0.7105552554130554, 'score': 5}",5 stars,0.7105552554130554,5,"UTC,ORG|16th,ORDINAL|first,ORDINAL",
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,Best of luck,2021-07-12,"{'sentiment': '5 stars', 'confidence': 0.41174888610839844, 'score': 5}",5 stars,0.41174888610839844,5,"UTC,ORG|16th,ORDINAL|first,ORDINAL",
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,I wish I was going,2021-07-13,"{'sentiment': '3 stars', 'confidence': 0.3118935525417328, 'score': 3}",3 stars,0.3118935525417328,3,"UTC,ORG|16th,ORDINAL|first,ORDINAL",
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,Exciting,2021-07-12,"{'sentiment': '5 stars', 'confidence': 0.613551914691925, 'score': 5}",5 stars,0.613551914691925,5,"UTC,ORG|16th,ORDINAL|first,ORDINAL",
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,Best of luck from Zimbabwe,2021-07-19,"{'sentiment': '5 stars', 'confidence': 0.6019830107688904, 'score': 5}",5 stars,0.6019830107688904,5,"UTC,ORG|16th,ORDINAL|first,ORDINAL","Zimbabwe,GPE"
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,Not really a fan of Jeff bezos but I do like how the stage lands it hovers for a brief moment and then gently throttles back for softer landing compared to SpaceX But SpaceX is still king in my book,2021-07-16,"{'sentiment': '3 stars', 'confidence': 0.5719456672668457, 'score': 3}",3 stars,0.5719456672668457,3,"UTC,ORG|16th,ORDINAL|first,ORDINAL","SpaceX,ORG|Jeff,PERSON"
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,🇺🇸 Dedicated to the Blue Origin Team for helping expand human access to space a view of Kent and the Seattle area as seen through the EHDC camera on the International Space Station Stream source NASA Johnson ESRS,2021-07-17,"{'sentiment': '4 stars', 'confidence': 0.4710383117198944, 'score': 4}",4 stars,0.4710383117198944,4,"UTC,ORG|16th,ORDINAL|first,ORDINAL","Seattle,GPE|Kent,GPE|NASA,ORG|the International Space Station Stream,ORG|the Blue Origin Team,ORG|Johnson ESRS,PERSON"
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,Exciting,2021-07-12,"{'sentiment': '5 stars', 'confidence': 0.613551914691925, 'score': 5}",5 stars,0.613551914691925,5,"UTC,ORG|16th,ORDINAL|first,ORDINAL",
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,I will be there so I am looking for others that will be in the area to watch I guess there will be no Wi Fi signal out there,2021-07-12,"{'sentiment': '3 stars', 'confidence': 0.4827468991279602, 'score': 3}",3 stars,0.4827468991279602,3,"UTC,ORG|16th,ORDINAL|first,ORDINAL",
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,This Project has touched thousands of people over the years and will is the beginning of New Adventure and Imagination for the future of the USA I hope more Private companies follow in the footsteps of this success,2021-07-16,"{'sentiment': '5 stars', 'confidence': 0.7300224900245667, 'score': 5}",5 stars,0.7300224900245667,5,"UTC,ORG|16th,ORDINAL|first,ORDINAL","USA,GPE"
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,,2021-07-17,"{'sentiment': '2 stars', 'confidence': 0.26056772470474243, 'score': 2}",2 stars,0.26056772470474243,2,"UTC,ORG|16th,ORDINAL|first,ORDINAL",
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,❤,2021-07-17,"{'sentiment': '5 stars', 'confidence': 0.30857792496681213, 'score': 5}",5 stars,0.30857792496681213,5,"UTC,ORG|16th,ORDINAL|first,ORDINAL",
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,WARNING WARNING WANING DO NOT GO ANY WHERE WITH THEM TILL YOU READ REVELATION CHAPTER 6 22 Lord rebuke them in Jesus name ones getting ready to take the whole world to Hell with them before they reap what they have sown,2021-07-12,"{'sentiment': '1 star', 'confidence': 0.6030201315879822, 'score': 1}",1 star,0.6030201315879822,1,"UTC,ORG|16th,ORDINAL|first,ORDINAL",
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,Just a joy ride Looks like fun,2021-07-12,"{'sentiment': '5 stars', 'confidence': 0.599008321762085, 'score': 5}",5 stars,0.599008321762085,5,"UTC,ORG|16th,ORDINAL|first,ORDINAL",
ZmVlZGJhY2s6OTA4NzA3MTQ2MzQ4MjI2,is go for launch on July 20 for This is the 16th flight and first with astronauts on board Watch live at BlueOrigin com Coverage starts at 6 30 am CDT 11 30 UTC,74.0,Fake,2021-08-09,"{'sentiment': '1 star', 'confidence': 0.6869122982025146, 'score': 1}",1 star,0.6869122982025146,1,"UTC,ORG|16th,ORDINAL|first,ORDINAL",
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,We are looking forward to the start of the mission Good luck to you,2021-07-19,"{'sentiment': '4 stars', 'confidence': 0.37733083963394165, 'score': 4}",4 stars,0.37733083963394165,4,"West Texas Tune,LOC|UTC,ORG|BlueOrigin,ORG|Launch Site One,FAC",
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,Congratulations to Jeff Bezos the entire Blue Origin team and all space lovers on a successful first historical travel New Shepard space flight NS 16 mission and a safe return home to Earth Jeff Bezos opened a new era of space travel now space has become even closer to people 🌎🚀👍⭐️👏,2021-07-20,"{'sentiment': '5 stars', 'confidence': 0.6648989915847778, 'score': 5}",5 stars,0.6648989915847778,5,"West Texas Tune,LOC|UTC,ORG|BlueOrigin,ORG|Launch Site One,FAC","first,ORDINAL|Jeff Bezos,PERSON|Blue Origin,ORG|New Shepard,LOC|Earth,LOC|🌎,ORG"
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,I need to work out the time difference to watch down here in Australia 🚀 🚀🇦🇺,2021-07-18,"{'sentiment': '4 stars', 'confidence': 0.3035830557346344, 'score': 4}",4 stars,0.3035830557346344,4,"West Texas Tune,LOC|UTC,ORG|BlueOrigin,ORG|Launch Site One,FAC","Australia,GPE"
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,Wow Congratulation Blue Origin A job Well Done,2021-07-20,"{'sentiment': '5 stars', 'confidence': 0.6893024444580078, 'score': 5}",5 stars,0.6893024444580078,5,"West Texas Tune,LOC|UTC,ORG|BlueOrigin,ORG|Launch Site One,FAC",
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,Good luck to my brother and all his co workers during this launch,2021-07-19,"{'sentiment': '5 stars', 'confidence': 0.4900720715522766, 'score': 5}",5 stars,0.4900720715522766,5,"West Texas Tune,LOC|UTC,ORG|BlueOrigin,ORG|Launch Site One,FAC",
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,Where can we tune in to see the launch live I asked Alexa and she doesn’t know,2021-07-19,"{'sentiment': '1 star', 'confidence': 0.29516446590423584, 'score': 1}",1 star,0.29516446590423584,1,"West Texas Tune,LOC|UTC,ORG|BlueOrigin,ORG|Launch Site One,FAC","Alexa,PERSON"
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,We are watching history being made,2021-07-18,"{'sentiment': '5 stars', 'confidence': 0.4492761790752411, 'score': 5}",5 stars,0.4492761790752411,5,"West Texas Tune,LOC|UTC,ORG|BlueOrigin,ORG|Launch Site One,FAC",
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,Fantastic job enginering 👏👏👏👏👏👏👏👏👏👏👏👏👏 fantastic,2021-07-19,"{'sentiment': '5 stars', 'confidence': 0.8499037027359009, 'score': 5}",5 stars,0.8499037027359009,5,"West Texas Tune,LOC|UTC,ORG|BlueOrigin,ORG|Launch Site One,FAC","Fantastic,NORP"
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,uk time,2021-07-19,"{'sentiment': '3 stars', 'confidence': 0.24672022461891174, 'score': 3}",3 stars,0.24672022461891174,3,"West Texas Tune,LOC|UTC,ORG|BlueOrigin,ORG|Launch Site One,FAC","uk,GPE"
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,How long it took,2021-07-20,"{'sentiment': '5 stars', 'confidence': 0.2520313560962677, 'score': 5}",5 stars,0.2520313560962677,5,"West Texas Tune,LOC|UTC,ORG|BlueOrigin,ORG|Launch Site One,FAC",
ZmVlZGJhY2s6OTEyMzI2MDI5MzE5Njcx,remains go for launch on Tuesday July 20 from Launch Site One in West Texas Tune into the live broadcast at 6 30 am CDT 11 30 UTC on BlueOrigin com Watch the replay of today’s pre launch briefing here,68.0,,2021-07-19,"{'sentiment': '2 stars', 'confidence': 0.26056772470474243, 'score': 2}",2 stars,0.26056772470474243,2,"West Texas Tune,LOC|UTC,ORG|BlueOrigin,ORG|Launch Site One,FAC",
